strategy,strategy_label,concurrency,run_id,throughput,p99,median_latency,avg_latency,latency_stddev,latency_cv,errors,warmup_ops_per_client,measured_ops_per_client
disabled,Disabled,100,29,206715.93284619777,1037.0,458.0,477.83625555555557,206.04115001225728,0.43119614222806063,0,100,900
disabled,Disabled,100,30,209978.97893442586,985.0,455.0,470.72372222222225,183.90538674197134,0.39068646439524907,0,100,900
disabled,Disabled,200,1,200969.53846089434,2487.0,914.0,972.5390611111111,473.9493022659163,0.48733189361508666,0,100,900
disabled,Disabled,200,2,214586.34822682044,2141.0,884.0,922.2965611111111,408.85425175503593,0.443300201903041,0,100,900
disabled,Disabled,200,3,212805.70130118864,2150.0,893.0,930.4146611111111,413.84442647447895,0.4447956849478936,0,100,900
disabled,Disabled,200,4,93527.42990104451,15041.0,1251.0,2122.291872222222,3293.3452482812436,1.5517871464271442,0,100,900
disabled,Disabled,200,5,212764.15498735366,2151.0,890.0,930.0965833333333,410.99312966176325,0.44188220559721075,0,100,900
disabled,Disabled,200,6,98809.3790407135,13815.0,1150.0,2008.0320833333333,3312.2045632970844,1.649477909635201,0,100,900
disabled,Disabled,200,7,94350.0235448125,18181.0,1141.0,2107.7873944444445,3945.144623240413,1.8716995051961802,0,100,900
disabled,Disabled,200,8,92592.58663885116,16510.0,1163.0,2135.366216666667,3612.971912827422,1.6919682837669483,0,100,900
disabled,Disabled,200,9,93110.55800542883,14453.0,1321.0,2127.226238888889,3234.6236144495,1.5205827924250486,0,100,900
disabled,Disabled,200,10,62728.98803244169,32138.0,1539.0,3173.970727777778,5707.128947078984,1.7981038379250494,0,100,900
disabled,Disabled,200,11,210475.0716330274,2243.0,889.0,939.8574388888889,436.84483866415917,0.46479904354494717,0,100,900
disabled,Disabled,200,12,98760.41051799097,14487.0,1143.0,1967.1608555555556,2910.1501217083946,1.4793656113528777,0,100,900
disabled,Disabled,200,13,109261.76031490929,14746.0,1017.0,1724.0159444444444,2893.490751951297,1.6783433826557272,0,100,900
disabled,Disabled,200,14,209971.87535215128,2306.0,887.0,942.1406944444444,456.574262025658,0.48461367258410154,0,100,900
disabled,Disabled,200,15,214008.0556484291,2083.0,885.0,924.2727,398.6577413315456,0.4313204764476389,0,100,900
disabled,Disabled,200,16,213599.35674411317,2161.0,888.0,926.6703055555555,407.89673128696927,0.4401746002235691,0,100,900
disabled,Disabled,200,17,86657.70616677222,17984.0,1266.0,2255.34875,3660.4263202827296,1.622997915636209,0,100,900
disabled,Disabled,200,18,213431.58572590566,2103.0,892.0,927.6361166666667,391.08941682843897,0.4215978763674761,0,100,900
disabled,Disabled,200,19,91708.89590866934,14162.0,1348.0,2164.526572222222,3459.0058897372355,1.5980427009431581,0,100,900
disabled,Disabled,200,20,84540.90326671334,16875.0,1304.0,2348.889816666667,4031.7638044127402,1.7164550571104509,0,100,900
disabled,Disabled,200,21,90092.26763552986,16611.0,1341.0,2205.6115277777776,3640.600910699972,1.6506083981017232,0,100,900
disabled,Disabled,200,22,90188.06466183609,16678.0,1216.0,2203.8193,3391.6711856562692,1.5389969520896152,0,100,900
disabled,Disabled,200,23,91276.28586460341,16292.0,1250.0,2177.5054944444446,3537.931728833365,1.6247636287760603,0,100,900
disabled,Disabled,200,24,87533.52591182363,19916.0,1229.0,2269.6385111111113,4159.915843379781,1.8328539205757821,0,100,900
disabled,Disabled,200,25,84549.79511543705,15630.0,1363.0,2313.8429555555554,3897.596430344816,1.6844688707099398,0,100,900
disabled,Disabled,200,26,215881.1898735056,2014.0,890.0,917.7645666666666,366.5584100179076,0.3994035325957862,0,100,900
disabled,Disabled,200,27,89335.40972185083,16486.0,1221.0,2223.2507333333333,3702.4852735885042,1.665347600284987,0,100,900
disabled,Disabled,200,28,87229.64995156784,18208.0,1294.0,2278.4116055555555,3734.689402870577,1.6391636145831212,0,100,900
disabled,Disabled,200,29,84910.73868036734,17101.0,1349.0,2339.9194555555555,4246.208869636287,1.814681637675486,0,100,900
disabled,Disabled,200,30,81770.14338284254,18677.0,1263.0,2431.2969055555554,4749.831064730766,1.953620330728559,0,100,900
disabled,Disabled,300,1,204958.5612579442,3775.0,1346.0,1443.8736333333334,752.9616982802636,0.5214872554615273,0,100,900
disabled,Disabled,300,2,93479.67440643022,32450.0,1790.0,3187.9273444444443,5896.073337594887,1.849500537667488,0,100,900
disabled,Disabled,300,3,101673.54657665169,24690.0,1662.0,2917.615451851852,4783.925391543705,1.6396696105058257,0,100,900
disabled,Disabled,300,4,103874.09829578684,21029.0,1732.0,2867.2004703703706,4434.932613048301,1.5467814890792826,0,100,900
disabled,Disabled,300,5,75759.3179242925,36620.0,1869.0,3935.9699407407406,6686.397576099507,1.6987928456692285,0,100,900
disabled,Disabled,300,6,59460.357064438846,48358.0,2523.0,4996.1448222222225,9606.183078813936,1.922719100552659,0,100,900
disabled,Disabled,300,7,63426.97035746578,48958.0,2417.0,4688.597674074074,9654.270250590185,2.0590954741060727,0,100,900
disabled,Disabled,300,8,83320.46345910437,32824.0,1950.0,3566.7126555555556,6426.819285127039,1.8018887154019951,0,100,900
disabled,Disabled,300,9,98062.28617436782,23960.0,1769.0,3037.5606814814814,4663.537720962141,1.535290389223644,0,100,900
disabled,Disabled,300,10,211902.50483476167,3561.0,1317.0,1400.4367814814814,702.370768014695,0.5015369328358239,0,100,900
disabled,Disabled,300,11,214062.43527336663,3552.0,1308.0,1385.4647481481481,683.353211250401,0.4932303129067632,0,100,900
disabled,Disabled,300,12,215664.6199495165,3347.0,1312.0,1376.2012333333332,645.309224565112,0.4689061519019944,0,100,900
disabled,Disabled,300,13,215766.22454545012,3438.0,1293.0,1375.2698629629629,657.9383594534117,0.4784067310512501,0,100,900
disabled,Disabled,300,14,214697.0537341194,3375.0,1311.0,1382.2369888888888,651.91598219528,0.47163835683439687,0,100,900
disabled,Disabled,300,15,217525.14115701884,3373.0,1301.0,1365.416888888889,637.6528449571823,0.4670023127340059,0,100,900
disabled,Disabled,300,16,216068.64500851923,3343.0,1298.0,1374.1173111111111,651.7767452842854,0.4743239460081169,0,100,900
disabled,Disabled,300,17,215696.2996101489,3477.0,1298.0,1374.8627703703703,679.6007348886662,0.49430441316378837,0,100,900
disabled,Disabled,300,18,218190.1049979272,2834.0,1325.0,1361.9798407407407,498.99667318327596,0.36637596112427506,0,100,900
disabled,Disabled,300,19,211841.38415591212,3290.0,1331.0,1401.5582,603.5102305188383,0.43059947886490785,0,100,900
disabled,Disabled,300,20,217899.17293286044,3031.0,1313.0,1363.9843222222223,532.0259068121288,0.390052802033197,0,100,900
disabled,Disabled,300,21,215954.47679629136,3274.0,1312.0,1375.6301481481482,614.5808133286816,0.4467631173655366,0,100,900
disabled,Disabled,300,22,217066.8982179834,2911.0,1326.0,1370.1837185185186,514.0028129326209,0.3751342290713944,0,100,900
disabled,Disabled,300,23,217745.85736772456,2964.0,1320.0,1365.2241444444444,519.0212348722438,0.3801729093235829,0,100,900
disabled,Disabled,300,24,217661.08790576542,3090.0,1314.0,1364.913551851852,559.8848022789902,0.41019799497145015,0,100,900
disabled,Disabled,300,25,207994.67995829706,3986.0,1314.0,1426.962525925926,826.3433076716345,0.5790925077975946,0,100,900
disabled,Disabled,300,26,219357.73071990264,2795.0,1317.0,1355.5514962962964,482.1805113887468,0.3557079998112826,0,100,900
disabled,Disabled,300,27,218249.1080413578,2912.0,1318.0,1362.5789222222222,515.252744703602,0.37814524817636197,0,100,900
disabled,Disabled,300,28,215724.6490579424,3398.0,1313.0,1376.0216037037037,646.1728295189748,0.4695949742211417,0,100,900
disabled,Disabled,300,29,216940.91614148885,3021.0,1319.0,1370.2287851851852,542.1809838588538,0.3956864647136854,0,100,900
disabled,Disabled,300,30,218851.82912176277,2944.0,1317.0,1357.4077703703704,512.8599823815092,0.3778230783529217,0,100,900
disabled,Disabled,400,1,210645.83574393598,4968.0,1756.0,1879.2692444444444,948.4701006067849,0.5047015500363677,0,100,900
disabled,Disabled,400,2,215362.7094813109,5106.0,1703.0,1835.3617444444444,985.8329964601288,0.5371328019907792,0,100,900
disabled,Disabled,400,3,206809.52437458435,5428.0,1766.0,1912.0793444444444,1036.0075517250182,0.5418224692061776,0,100,900
disabled,Disabled,400,4,214780.27886190807,5112.0,1710.0,1839.7724361111111,995.5514613561237,0.5411275013232117,0,100,900
disabled,Disabled,400,5,217085.65076662516,4778.0,1693.0,1819.4121027777778,937.1855664693546,0.5151035134033194,0,100,900
disabled,Disabled,400,6,213898.67011692512,5103.0,1714.0,1848.0805138888888,992.521173277625,0.537055158483911,0,100,900
disabled,Disabled,400,7,216580.2509359791,4880.0,1698.0,1825.3475361111111,954.4919012177583,0.5229096828603368,0,100,900
disabled,Disabled,400,8,216152.07383477688,4977.0,1717.0,1828.9787055555555,962.1595260109601,0.5260638208024967,0,100,900
disabled,Disabled,400,9,218557.98627956706,3998.0,1752.0,1812.3815222222222,708.4220650747485,0.3908791037585333,0,100,900
disabled,Disabled,400,10,218142.81133858004,4339.0,1733.0,1815.0375777777779,779.705001005606,0.42958063819275283,0,100,900
disabled,Disabled,400,11,210666.35963995365,5315.0,1732.0,1874.5913305555555,1044.9924644576565,0.5574508147052839,0,100,900
disabled,Disabled,400,12,213197.16092707939,5111.0,1731.0,1853.95465,977.0945259505871,0.5270325927069398,0,100,900
disabled,Disabled,400,13,216425.0316657776,4752.0,1730.0,1827.6189305555556,915.0750769751577,0.5006924921143135,0,100,900
disabled,Disabled,400,14,215608.7133501339,4974.0,1708.0,1832.260161111111,964.1003476029388,0.5261809256488409,0,100,900
disabled,Disabled,400,15,220039.65849334022,3858.0,1738.0,1801.4903444444444,672.5376308540124,0.37332291728791583,0,100,900
disabled,Disabled,400,16,216145.1901278386,4617.0,1741.0,1830.2583277777778,872.3672769357934,0.4766361467645853,0,100,900
disabled,Disabled,400,17,218742.83827972473,4249.0,1733.0,1810.4513638888889,768.9376343182008,0.4247215084897426,0,100,900
disabled,Disabled,400,18,215564.3013478899,4561.0,1731.0,1835.4222,855.628517889261,0.4661753126279398,0,100,900
disabled,Disabled,400,19,218860.22412631725,3923.0,1744.0,1810.220863888889,682.2856486260756,0.3769074051882954,0,100,900
disabled,Disabled,400,20,219034.8204837947,3887.0,1755.0,1809.7433777777778,657.4052326335958,0.36325881376664443,0,100,900
disabled,Disabled,400,21,216321.96816610484,4385.0,1745.0,1829.6095722222221,796.3285663506543,0.4352450809401063,0,100,900
disabled,Disabled,400,22,217130.40800193298,4693.0,1714.0,1820.1274527777778,893.2418033458041,0.49075783236090853,0,100,900
disabled,Disabled,400,23,212755.0493495679,4439.0,1742.0,1862.5909305555556,1356.2379999990505,0.728145927133085,0,100,900
disabled,Disabled,400,24,218135.67362921522,4164.0,1741.0,1815.6101166666667,740.2538178303553,0.4077162883347497,0,100,900
disabled,Disabled,400,25,220733.32823398468,3779.0,1751.0,1796.7752166666667,635.9492675292431,0.3539392471747471,0,100,900
disabled,Disabled,400,26,218622.7515194286,3968.0,1755.0,1813.5245055555556,694.7537469264093,0.383095869285526,0,100,900
disabled,Disabled,400,27,219194.51904494804,4061.0,1736.0,1807.3949527777777,712.1951732483948,0.39404512674655034,0,100,900
disabled,Disabled,400,28,215829.2521260776,4831.0,1716.0,1832.4869638888888,929.3667575131675,0.5071614564399809,0,100,900
disabled,Disabled,400,29,219892.64963007643,3985.0,1744.0,1800.743575,687.2944964807099,0.38167260792848307,0,100,900
disabled,Disabled,400,30,219849.19108856568,3850.0,1747.0,1803.4349472222223,662.8019805991079,0.3675219788881225,0,100,900
disabled,Disabled,500,1,212579.0168665185,6302.0,2166.0,2325.8439533333335,1171.8383617247566,0.5038336127603535,0,100,900
disabled,Disabled,500,2,218184.9256640928,5387.0,2158.0,2269.0655244444442,976.1289375050702,0.43018984114355385,0,100,900
disabled,Disabled,500,3,218848.4792472312,5170.0,2173.0,2264.36296,905.1754607092842,0.3997483957736547,0,100,900
disabled,Disabled,500,4,218876.12423544613,5187.0,2168.0,2262.34614,913.1059650223154,0.40361019424831046,0,100,900
disabled,Disabled,500,5,218936.69864987212,5140.0,2180.0,2263.1124755555556,896.1666382639722,0.39598855467578054,0,100,900
disabled,Disabled,500,6,218312.89409021934,5209.0,2176.0,2268.6809155555557,948.3485583409346,0.4180176030214027,0,100,900
disabled,Disabled,500,7,218940.62658617925,5337.0,2163.0,2261.296153333333,949.8899376381946,0.4200643671718895,0,100,900
disabled,Disabled,500,8,218580.97353415503,5466.0,2166.0,2265.032128888889,951.420580484915,0.42004727807178355,0,100,900
disabled,Disabled,500,9,216215.13838699786,6196.0,2130.0,2285.5736044444443,1173.5933178683476,0.5134786801817366,0,100,900
disabled,Disabled,500,10,219647.40770894513,5191.0,2153.0,2255.4776666666667,914.9480318908852,0.4056559927028991,0,100,900
disabled,Disabled,500,11,215570.87599141645,6185.0,2131.0,2292.9479822222224,1168.1910194280886,0.5094712259001751,0,100,900
disabled,Disabled,500,12,219021.48016663152,5035.0,2191.0,2262.613051111111,853.0286145318759,0.37701038368579,0,100,900
disabled,Disabled,500,13,219315.00322547308,5082.0,2159.0,2258.323028888889,894.3528256560523,0.396025198439428,0,100,900
disabled,Disabled,500,14,219561.86879914833,5184.0,2170.0,2254.9346466666666,921.9569481026517,0.4088619372918523,0,100,900
disabled,Disabled,500,15,217034.8525967864,5507.0,2159.0,2280.7146933333333,991.3827688546257,0.4346807479920647,0,100,900
disabled,Disabled,500,16,218995.01084252328,5136.0,2169.0,2261.5369311111112,905.6502693285028,0.40045787308171416,0,100,900
disabled,Disabled,500,17,218548.6575871627,5517.0,2153.0,2264.0031022222224,965.5722457433526,0.42648892344520173,0,100,900
disabled,Disabled,500,18,220056.68330565942,4947.0,2172.0,2251.2546533333334,889.552537270493,0.39513634583869567,0,100,900
disabled,Disabled,500,19,219373.3745804027,5180.0,2156.0,2256.870162222222,920.7605823001994,0.4079811934744064,0,100,900
disabled,Disabled,500,20,215134.57384709382,6161.0,2137.0,2297.7052355555556,1192.114801601621,0.5188284307118197,0,100,900
disabled,Disabled,500,21,218936.365780392,5282.0,2161.0,2260.91134,938.1398848764247,0.41493882058923404,0,100,900
disabled,Disabled,500,22,215117.5061761754,6204.0,2141.0,2298.962286666667,1159.100701447683,0.5041843044447228,0,100,900
disabled,Disabled,500,23,217512.33272812815,5735.0,2146.0,2275.69252,1019.0173647431262,0.447783413526853,0,100,900
disabled,Disabled,500,24,218776.5102284341,5404.0,2158.0,2262.605071111111,961.1904364543316,0.42481582346242774,0,100,900
disabled,Disabled,500,25,218323.79915000522,5227.0,2184.0,2268.0945355555555,928.641759853708,0.409436972443586,0,100,900
disabled,Disabled,500,26,216029.56148519364,5875.0,2142.0,2290.10904,1138.7607370330907,0.4972517540182675,0,100,900
disabled,Disabled,500,27,217729.4731404756,5303.0,2186.0,2275.444391111111,914.8486966883605,0.4020527595673895,0,100,900
disabled,Disabled,500,28,217686.97836975494,5494.0,2153.0,2272.8938955555554,1014.4123981425064,0.4463087344843069,0,100,900
disabled,Disabled,500,29,215211.5981356219,6679.0,2107.0,2295.148237777778,1277.7901389353185,0.5567353419282879,0,100,900
disabled,Disabled,500,30,219137.91910095376,5090.0,2171.0,2260.1496244444443,888.2652214309915,0.3930116890598919,0,100,900
disabled,Disabled,600,1,209952.38112034285,9307.0,2530.0,2820.26907037037,1742.5020095635878,0.6178495618982748,0,100,900
disabled,Disabled,600,2,218560.53502000007,6052.0,2633.0,2718.7860425925924,1039.2806703368258,0.3822590869805201,0,100,900
disabled,Disabled,600,3,218055.6469555317,6205.0,2632.0,2726.4563685185185,1101.5749165469153,0.4040317421787611,0,100,900
disabled,Disabled,600,4,218970.66180466587,5712.0,2644.0,2716.7574444444444,952.6181193537252,0.35064525959126547,0,100,900
disabled,Disabled,600,5,214242.508033126,7523.0,2586.0,2769.064733333333,1367.7041936939713,0.49392279538642714,0,100,900
disabled,Disabled,600,6,216426.37077173885,7652.0,2575.0,2741.123035185185,1351.922223063049,0.49320012480640646,0,100,900
disabled,Disabled,600,7,218046.90811073215,6343.0,2606.0,2725.0733333333333,1115.539835239281,0.40936140014798905,0,100,900
disabled,Disabled,600,8,218111.26619320293,6245.0,2624.0,2724.9258185185186,1081.3287598772354,0.3968286962267214,0,100,900
disabled,Disabled,600,9,218656.50519892952,6080.0,2621.0,2718.715477777778,1045.393463318885,0.3845174207686375,0,100,900
disabled,Disabled,600,10,219081.20921615398,5910.0,2626.0,2714.306125925926,997.5313576225423,0.3675087891135552,0,100,900
disabled,Disabled,600,11,216562.47772339097,7628.0,2595.0,2739.420216666667,1383.2392457143158,0.5049386864047621,0,100,900
disabled,Disabled,600,12,218123.30314662197,6349.0,2597.0,2723.7479685185185,1119.89651268127,0.41116010938794606,0,100,900
disabled,Disabled,600,13,215701.87481502665,7730.0,2547.0,2749.414685185185,1412.7689734726173,0.5138435395304732,0,100,900
disabled,Disabled,600,14,218726.77926640253,6143.0,2599.0,2716.793575925926,1068.3182906750662,0.39322762691345314,0,100,900
disabled,Disabled,600,15,219242.29760446833,5899.0,2626.0,2713.7905444444445,979.1959287107295,0.3608222199444601,0,100,900
disabled,Disabled,600,16,216653.05000909994,7793.0,2542.0,2737.7340185185185,1423.8559356321275,0.5200855620016092,0,100,900
disabled,Disabled,600,17,217701.09098454626,6312.0,2613.0,2731.0392185185187,1092.170003737676,0.3999100402264217,0,100,900
disabled,Disabled,600,18,215812.83631770348,7117.0,2576.0,2750.4824185185184,1288.9262855887525,0.46861826016797514,0,100,900
disabled,Disabled,600,19,218289.32748365687,6379.0,2602.0,2721.9809703703704,1090.8463264417162,0.4007545748173576,0,100,900
disabled,Disabled,600,20,219411.20059227632,5998.0,2599.0,2710.1631462962964,1005.5650412956755,0.3710348739225824,0,100,900
disabled,Disabled,600,21,218804.6525652098,5945.0,2608.0,2718.6260055555554,1009.1206439571929,0.37118774038615054,0,100,900
disabled,Disabled,600,22,218880.9216346007,5984.0,2616.0,2717.8674333333333,1002.0912049410069,0.36870496060655555,0,100,900
disabled,Disabled,600,23,215965.29074955967,7434.0,2605.0,2747.5627018518517,1317.5103259026273,0.4795196575549042,0,100,900
disabled,Disabled,600,24,218686.1584739118,6000.0,2613.0,2720.126987037037,1009.9666246334538,0.37129392467576816,0,100,900
disabled,Disabled,600,25,217052.59299004267,6875.0,2602.0,2736.851514814815,1256.3837271048037,0.4590617066011399,0,100,900
disabled,Disabled,600,26,219063.00838236324,6202.0,2595.0,2713.935288888889,1052.5128000628843,0.3878179425913258,0,100,900
disabled,Disabled,600,27,218907.6407381039,6137.0,2599.0,2715.7346166666666,1077.1991691330995,0.39665111698405564,0,100,900
disabled,Disabled,600,28,218543.14655940735,5975.0,2651.0,2721.693651851852,994.8793424035864,0.3655368567019533,0,100,900
disabled,Disabled,600,29,218315.61548686295,6290.0,2617.0,2723.216114814815,1072.2037476374867,0.3937270133664728,0,100,900
disabled,Disabled,600,30,217249.53241061288,6770.0,2598.0,2732.480048148148,1215.2924470150513,0.44475803138569203,0,100,900
disabled,Disabled,700,1,213355.12490651428,9611.0,3002.0,3241.721980952381,1787.7234994613868,0.5514734175125574,0,100,900
disabled,Disabled,700,2,213510.0187346298,8479.0,3024.0,3242.8629206349206,1551.0691194832768,0.4783024005157741,0,100,900
disabled,Disabled,700,3,216815.61072011734,8546.0,2992.0,3195.1201,1542.8182701261342,0.4828670666013882,0,100,900
disabled,Disabled,700,4,218701.17192585126,6963.0,3072.0,3172.2211682539682,1149.3883711803653,0.36232920411819947,0,100,900
disabled,Disabled,700,5,213133.9932818812,8444.0,3078.0,3255.80423968254,1559.4524591592751,0.4789761129223577,0,100,900
disabled,Disabled,700,6,217728.02020516028,8159.0,3085.0,3183.4291555555556,1357.3432264401856,0.42637770784734463,0,100,900
disabled,Disabled,700,7,219696.85147385637,5254.0,3125.0,3166.4664952380954,685.9615231700778,0.21663312218893335,0,100,900
disabled,Disabled,700,8,219500.6051075963,5640.0,3125.0,3168.3089333333332,759.88803277427,0.23984025824615607,0,100,900
disabled,Disabled,700,9,219869.94343845706,6747.0,3078.0,3157.052392063492,1023.1062251511124,0.32407008123244874,0,100,900
disabled,Disabled,700,10,219633.02833698847,5319.0,3140.0,3168.2778634920637,660.8377795292238,0.2085794895529936,0,100,900
disabled,Disabled,700,11,219463.13455879453,6671.0,3082.0,3163.9273492063494,1039.414406953567,0.32852031422728384,0,100,900
disabled,Disabled,700,12,216991.01971092072,7270.0,3098.0,3198.7517444444443,1205.312805106309,0.37680723651020515,0,100,900
disabled,Disabled,700,13,218821.9655297927,6945.0,3059.0,3170.5885793650796,1123.2170757160054,0.3542613769021187,0,100,900
disabled,Disabled,700,14,219116.73202244044,6837.0,3057.0,3166.618995238095,1110.1816693123938,0.35058896285971414,0,100,900
disabled,Disabled,700,15,218648.1128643456,6559.0,3074.0,3176.610319047619,1055.0684905054961,0.3321365809898322,0,100,900
disabled,Disabled,700,16,218100.21471187207,7157.0,3098.0,3179.4458523809526,1273.131240691771,0.40042551431985446,0,100,900
disabled,Disabled,700,17,217793.88108091103,7713.0,3056.0,3182.4779857142858,1321.0968301290534,0.4151157796092475,0,100,900
disabled,Disabled,700,18,218918.07473194154,6540.0,3132.0,3173.115366666667,1036.288723708919,0.3265840046646436,0,100,900
disabled,Disabled,700,19,219500.1398224601,6278.0,3071.0,3165.2189396825397,974.5183769849234,0.3078834025562428,0,100,900
disabled,Disabled,700,20,216374.1355841692,8920.0,3040.0,3202.274904761905,1571.236700224825,0.49066265294348593,0,100,900
disabled,Disabled,700,21,219258.37681196493,6765.0,3056.0,3166.3023634920637,1098.2474533528998,0.3468548885336587,0,100,900
disabled,Disabled,700,22,215379.87827907375,9151.0,3018.0,3213.7267793650794,1648.2151500580594,0.5128672296105051,0,100,900
disabled,Disabled,700,23,217925.03147570792,6238.0,3148.0,3189.979226984127,959.6349312590687,0.30082795622663905,0,100,900
disabled,Disabled,700,24,217178.46001447015,8443.0,3067.0,3189.058903174603,1423.1944822435432,0.4462741283413737,0,100,900
disabled,Disabled,700,25,210079.59684837027,11630.0,3026.0,3289.9651873015873,2082.836108250697,0.6330875828990241,0,100,900
disabled,Disabled,700,26,217790.51180078875,6668.0,3121.0,3190.2304174603173,1021.8406308484268,0.3203030806978184,0,100,900
disabled,Disabled,700,27,217580.54551530513,7489.0,3086.0,3188.7933555555555,1217.8287078164453,0.3819089454933569,0,100,900
disabled,Disabled,700,28,217951.1893661789,7365.0,3073.0,3180.059419047619,1230.4554101311385,0.38692843371450014,0,100,900
disabled,Disabled,700,29,218572.0149867628,6336.0,3139.0,3178.130820634921,955.8202737245126,0.3007491911656301,0,100,900
disabled,Disabled,700,30,216785.48810028945,8895.0,3015.0,3192.803207936508,1592.4299360820107,0.4987560561589356,0,100,900
disabled,Disabled,1000,1,209913.6828778538,17057.0,4548.0,4701.246906666666,2894.6783796128802,0.6157256653565765,0,100,900
disabled,Disabled,1000,2,213327.68044688003,9967.0,4621.0,4647.276113333333,1538.0877628966568,0.3309654355341152,0,100,900
disabled,Disabled,1000,3,213312.8890215451,10651.0,4617.0,4647.778403333334,1700.2554860964249,0.36582111678926454,0,100,900
disabled,Disabled,1000,4,212992.8770872346,7301.0,4647.0,4670.324961111111,898.5285563203364,0.1923910142874873,0,100,900
disabled,Disabled,1000,5,213232.67906795815,8078.0,4657.0,4661.383271111111,976.6582304620784,0.2095211171574135,0,100,900
disabled,Disabled,1000,6,212602.12273279217,8891.0,4643.0,4672.910082222223,1207.9225681669284,0.25849471676384056,0,100,900
disabled,Disabled,1000,7,212546.33668368644,11036.0,4644.0,4664.805294444444,1818.3584051510452,0.38980370891720206,0,100,900
disabled,Disabled,1000,8,212297.2556461377,8087.0,4650.0,4678.16363,1129.084462439195,0.24135206712279858,0,100,900
disabled,Disabled,1000,9,211799.59052079168,10948.0,4600.0,4680.990704444444,1828.642564413927,0.39065289377261353,0,100,900
disabled,Disabled,1000,10,213449.9222992122,7059.0,4639.0,4662.156857777778,721.6751163424697,0.15479425904311098,0,100,900
disabled,Disabled,1000,11,213287.58971143817,11903.0,4603.0,4646.179081111111,1912.7863109493385,0.41169018187992545,0,100,900
disabled,Disabled,1000,12,213113.54114847246,10866.0,4609.0,4651.4914966666665,1692.4016821265723,0.36384064838974217,0,100,900
disabled,Disabled,1000,13,212850.2190114879,6626.0,4669.0,4677.553196666667,613.0342365698253,0.13105874178121327,0,100,900
disabled,Disabled,1000,14,213139.91389473344,6685.0,4668.0,4669.7499122222225,630.0854134173186,0.13492915579230153,0,100,900
disabled,Disabled,1000,15,212691.66620878875,12696.0,4631.0,4654.053036666666,1985.2519314777946,0.4265640971078566,0,100,900
disabled,Disabled,1000,16,209221.96566257282,13522.0,4594.0,4728.680971111111,2255.849793887637,0.4770568806966003,0,100,900
disabled,Disabled,1000,17,212433.54871178538,6826.0,4682.0,4684.378312222222,692.0367330646746,0.14773288725614891,0,100,900
disabled,Disabled,1000,18,213196.74424987234,8790.0,4642.0,4660.380616666666,1145.401941192359,0.24577433377353775,0,100,900
disabled,Disabled,1000,19,213569.04182161824,10268.0,4617.0,4642.871462222222,1607.4618893971772,0.34622149298697064,0,100,900
disabled,Disabled,1000,20,213028.55205208948,6538.0,4651.0,4673.179814444445,606.7108060656026,0.12982826044705265,0,100,900
disabled,Disabled,1000,21,213196.01826929554,7668.0,4655.0,4666.242411111111,880.2135688804381,0.18863434243889707,0,100,900
disabled,Disabled,1000,22,212656.56042685395,6932.0,4669.0,4680.755587777778,673.0237738663577,0.14378528450059078,0,100,900
disabled,Disabled,1000,23,213510.7169995126,7878.0,4614.0,4650.229974444444,1261.2810839907477,0.27122982969061243,0,100,900
disabled,Disabled,1000,24,212075.4921368554,14629.0,4521.0,4662.711278888889,2444.4242353374902,0.5242495383329825,0,100,900
disabled,Disabled,1000,25,212557.73167185814,8015.0,4671.0,4677.08227,980.6449308796679,0.20967023333537982,0,100,900
disabled,Disabled,1000,26,212752.74424398705,6502.0,4688.0,4679.967808888889,595.1737445608713,0.12717475180714471,0,100,900
disabled,Disabled,1000,27,214130.14914023087,8526.0,4611.0,4638.191322222222,1102.277390074047,0.23765241955261357,0,100,900
disabled,Disabled,1000,28,213552.98815361684,6664.0,4650.0,4661.511802222222,634.3988987000089,0.13609295130339047,0,100,900
disabled,Disabled,1000,29,212902.17754480752,6782.0,4657.0,4672.2654088888885,821.3217463953625,0.17578662051877766,0,100,900
disabled,Disabled,1000,30,213434.55086520314,12376.0,4566.0,4640.370212222222,2077.3757897842875,0.44767458085837836,0,100,900
global_mutex,GlobalMutex,100,1,197433.7088297986,1061.0,484.0,500.8868,196.29278023667626,0.3918905034763868,0,100,900
global_mutex,GlobalMutex,100,2,203079.16940330892,1022.0,469.0,487.66234444444444,183.6226115115445,0.3765363752264518,0,100,900
global_mutex,GlobalMutex,100,3,207591.0075921083,935.0,463.0,477.14004444444447,160.02309931423954,0.3353797300760233,0,100,900
global_mutex,GlobalMutex,100,4,205850.2645175899,981.0,466.0,480.82686666666666,173.1147423258935,0.3600355020217815,0,100,900
global_mutex,GlobalMutex,100,5,209002.18871736518,904.0,459.0,470.93752222222224,161.96489970622144,0.3439201424043564,0,100,900
global_mutex,GlobalMutex,100,6,206197.80991670012,990.0,464.0,480.1039333333333,180.38828724423533,0.3757275763016772,0,100,900
global_mutex,GlobalMutex,100,7,206644.48108557233,945.0,467.0,479.9168111111111,163.78728767793024,0.3412826637573443,0,100,900
global_mutex,GlobalMutex,100,8,204850.09130635174,966.0,470.0,483.6199555555556,170.88954568494597,0.3533550336826726,0,100,900
global_mutex,GlobalMutex,100,9,209541.16596271508,930.0,459.0,472.7878333333333,156.8969278193342,0.3318548337277451,0,100,900
